,CASHPOINTID,OPERATIONDATE,AMT_SCALED
6910,222,2020-01-29,0.05529319696683488
6911,222,2020-01-30,0.07140351350622015
6912,222,2020-01-31,0.09546554407174533
6913,223,2020-01-01,0.010291766586730616
6914,223,2020-01-02,0.030525579536370903
6915,223,2020-01-03,0.01738609112709832
6916,223,2020-01-04,0.032274180655475625
6917,223,2020-01-05,0.03477218225419664
6918,223,2020-01-06,0.058103517186251
6919,223,2020-01-07,0.014738209432454038
6920,223,2020-01-08,0.03961830535571543
6921,223,2020-01-09,0.04006794564348521
6922,223,2020-01-10,0.07189248601119105
6923,223,2020-01-11,0.06449840127897682
6924,223,2020-01-12,0.08603117505995204
6925,223,2020-01-13,0.048711031175059955
6926,223,2020-01-14,0.020033972821742605
6927,223,2020-01-15,0.08403277378097522
6928,223,2020-01-16,0.03702038369304556
6929,223,2020-01-17,0.02657873701039169
6930,223,2020-01-18,0.06334932054356514
6931,223,2020-01-19,0.02907673860911271
6932,223,2020-01-20,0.039818145483613114
6933,223,2020-01-21,0.29501398880895285
6934,223,2020-01-22,0.0857314148681055
6935,223,2020-01-23,0.11385891286970423
6936,223,2020-01-24,0.06140087929656276
6937,223,2020-01-25,0.06739608313349321
6938,223,2020-01-26,0.05855315747402078
6939,223,2020-01-27,0.02897681854516387
6940,223,2020-01-28,0.04301558752997602
6941,223,2020-01-29,0.03327338129496402
6942,223,2020-01-30,0.08917865707434053
6943,223,2020-01-31,0.06634692246203037
6944,224,2020-01-01,0.010391533230971703
6945,224,2020-01-02,0.1376763910214228
6946,224,2020-01-03,0.2719072164948454
6947,224,2020-01-04,0.07994260437230387
6948,224,2020-01-05,0.10166703224391312
6949,224,2020-01-06,0.08233713533669665
6950,224,2020-01-07,0.038285077136799
6951,224,2020-01-08,0.08511552240988522
6952,224,2020-01-09,0.09122980185713242
6953,224,2020-01-10,0.10234335014988667
6954,224,2020-01-11,0.1137859179644659
6955,224,2020-01-12,0.08587409519631499
6956,224,2020-01-13,0.10388791401623161
6957,224,2020-01-14,0.0370421144987936
6958,224,2020-01-15,0.08348870366308402
6959,224,2020-01-16,0.10066169481611464
6960,224,2020-01-17,0.09540652189807708
6961,224,2020-01-18,0.1044454193171017
6962,224,2020-01-19,0.0779593478101923
6963,224,2020-01-20,0.09137603275572127
6964,224,2020-01-21,0.06205673758865249
6965,224,2020-01-22,0.1243785186809973
6966,224,2020-01-23,0.11494662572201504
6967,224,2020-01-24,0.11209512319953203
6968,224,2020-01-25,0.1392483731812532
6969,224,2020-01-26,0.07073005776120495
6970,224,2020-01-27,0.11044088615924545
6971,224,2020-01-28,0.07310630986327411
6972,224,2020-01-29,0.09985742487387585
6973,224,2020-01-30,0.12589566425385684
6974,224,2020-01-31,0.14899100679973679
6975,225,2020-01-01,0.021569118588405555
6976,225,2020-01-02,0.052303952946851834
6977,225,2020-01-03,0.1702290501238485
6978,225,2020-01-04,0.13392335309342907
6979,225,2020-01-05,0.1372491720241574
6980,225,2020-01-06,0.11679329826612118
6981,225,2020-01-07,0.04080042303303554
6982,225,2020-01-08,0.13850621097844942
6983,225,2020-01-09,0.12951212045309066
6984,225,2020-01-10,0.15556668800385925
6985,225,2020-01-11,0.1421335337174028
6986,225,2020-01-12,0.13062536528345994
6987,225,2020-01-13,0.1148265657324687
6988,225,2020-01-14,0.068807807557077
6989,225,2020-01-15,0.14984739268783687
6990,225,2020-01-16,0.16955182618537382
6991,225,2020-01-17,0.16233892738860595
6992,225,2020-01-18,0.14165576614436928
6993,225,2020-01-19,0.07261603258096537
6994,225,2020-01-20,0.10393068195522902
6995,225,2020-01-21,0.12763351980184243
6996,225,2020-01-22,0.15096527603833274
6997,225,2020-01-23,0.27647435362222034
6998,225,2020-01-24,0.12697021142374737
6999,225,2020-01-25,0.25406102437078476
7000,225,2020-01-26,0.21831658827567657
7001,225,2020-01-27,0.13708218529960203
7002,225,2020-01-28,0.07787611440446039
7003,225,2020-01-29,0.12307849303758128
7004,225,2020-01-30,0.17648177525442285
7005,225,2020-01-31,0.19800450864156302
7006,226,2020-01-01,0.008703191892917142
7007,226,2020-01-02,0.03980924510919634
7008,226,2020-01-03,0.1121118517314258
7009,226,2020-01-04,0.1235463068335772
7010,226,2020-01-05,0.10386387037338102
7011,226,2020-01-06,0.0962228363951661
7012,226,2020-01-07,0.053584782962119985
7013,226,2020-01-08,0.1027150056901317
7014,226,2020-01-09,0.1461984501165122
7015,226,2020-01-10,0.052273343087844794
7016,226,2020-01-11,0.14967755920446538
7017,226,2020-01-12,0.11159161112014306
7018,226,2020-01-13,0.11469137809570261
7019,226,2020-01-14,0.036135045792012134
7020,226,2020-01-15,0.09965859209884571
7021,226,2020-01-16,0.1349807619357286
7022,226,2020-01-17,0.13539261908632744
7023,226,2020-01-18,0.12759984826315504
7024,226,2020-01-19,0.04064379775646236
7025,226,2020-01-20,0.10015715601799165
7026,226,2020-01-21,0.08215466319839593
7027,226,2020-01-22,0.10642172004552107
7028,226,2020-01-23,0.20512653769034847
7029,226,2020-01-24,0.17237305587167398
7030,226,2020-01-25,0.194526635235463
7031,226,2020-01-26,0.15249552918224676
7032,226,2020-01-27,0.07231344496829784
7033,226,2020-01-28,0.10698531404107732
7034,226,2020-01-29,0.09792445672790333
7035,226,2020-01-30,0.16967430770064487
7036,226,2020-01-31,0.19014794342383348
7037,227,2020-01-01,0.008784215089414163
7038,227,2020-01-02,0.013443088385209745
7039,227,2020-01-03,0.026638465715837306
7040,227,2020-01-04,0.02956336162955765
7041,227,2020-01-05,0.042387172378311945
7042,227,2020-01-06,0.02876306437629215
7043,227,2020-01-07,0.03623250540677013
7044,227,2020-01-08,0.02059812692333343
7045,227,2020-01-09,0.016825297015081796
7046,227,2020-01-10,0.027495927058621774
7047,227,2020-01-11,0.034812930517049194
7048,227,2020-01-12,0.027915130381760845
7049,227,2020-01-13,0.023980335553205473
7050,227,2020-01-14,0.03523213384018826
7051,227,2020-01-15,0.018368727432093824
7052,227,2020-01-16,0.016596640657005935
7053,227,2020-01-17,0.03231676527472108
7054,227,2020-01-18,0.026438391402520935
7055,227,2020-01-19,0.0240470269909776
7056,227,2020-01-20,0.027762692809710277
7057,227,2020-01-21,0.026276426482217206
7058,227,2020-01-22,0.033069425786720785
7059,227,2020-01-23,0.05132382503977668
7060,227,2020-01-24,0.052066958203523216
7061,227,2020-01-25,0.0626423147645316
7062,227,2020-01-26,0.04937071864787874
7063,227,2020-01-27,0.030401768275835784
7064,227,2020-01-28,0.027829384247482398
7065,227,2020-01-29,0.03332666418955612
7066,227,2020-01-30,0.03802841055249093
7067,227,2020-01-31,0.08637493926315488
7068,228,2020-01-01,0.01318587184311566
7069,228,2020-01-02,0.020528352683829715
7070,228,2020-01-03,0.028268551236749113
7071,228,2020-01-04,0.03741605861747205
7072,228,2020-01-05,0.04266287305156563
7073,228,2020-01-06,0.03525920487051229
7074,228,2020-01-07,0.02413840576384746
7075,228,2020-01-08,0.0511832101938109
7076,228,2020-01-09,0.09643124837471129
7077,228,2020-01-10,0.04400899453902987
7078,228,2020-01-11,0.031771526471173116
7079,228,2020-01-12,0.03685007571933367
7080,228,2020-01-13,0.0359934529545837
7081,228,2020-01-14,0.02444434246554388
7082,228,2020-01-15,0.04529392868615483
7083,228,2020-01-16,0.045339819191409295
7084,228,2020-01-17,0.02836033224725804
7085,228,2020-01-18,0.05483915377908311
7086,228,2020-01-19,0.03898398421366619
7087,228,2020-01-20,0.016031083168892356
7088,228,2020-01-21,0.059749437841310635
7089,228,2020-01-22,0.050617227295672515
7090,228,2020-01-23,0.08070610190751533
7091,228,2020-01-24,0.06990653633763175
7092,228,2020-01-25,0.03971058388019519
7093,228,2020-01-26,0.07908463738852432
7094,228,2020-01-27,0.053538922796873334
7095,228,2020-01-28,0.05951998531503832
7096,228,2020-01-29,0.05014302540804308
7097,228,2020-01-30,0.0408884401817264
7098,228,2020-01-31,0.07793737475716274
7099,229,2020-01-01,0.033812088569718735
7100,229,2020-01-02,0.03597313651173615
7101,229,2020-01-03,0.039696788350289246
7102,229,2020-01-04,0.017853580690205467
7103,229,2020-01-05,0.03939756632754837
7104,229,2020-01-06,0.025034909235986436
7105,229,2020-01-07,0.03939756632754837
7106,229,2020-01-08,0.008876920007979254
7107,229,2020-01-09,0.010040561207527096
7108,229,2020-01-10,0.005984440454817475
7109,229,2020-01-11,0.02260788616264379
7110,229,2020-01-12,0.014262916417314982
7111,229,2020-01-13,0.018285790278608948
7112,229,2020-01-14,0.0008644191768069686
7113,229,2020-01-15,0.006616131391714874
7114,229,2020-01-16,0.0051865150608418125
7115,229,2020-01-17,0.04323758228605625
7116,229,2020-01-18,0.0006981847197287054
7117,229,2020-01-19,0.0006981847197287054
7118,229,2020-01-20,0.04942150408936765
7119,229,2020-01-21,0.008943413790810558
7120,229,2020-01-22,0.010938227275749718
7121,229,2020-01-23,0.002726245096083516
7122,229,2020-01-24,0.010107054990358402
7123,229,2020-01-25,0.01386395372032715
7124,229,2020-01-26,0.035241704900591794
7125,229,2020-01-27,0.0015958507879513268
7126,229,2020-01-28,0.001396369439457411
7127,229,2020-01-29,0.039597047676042295
7128,229,2020-01-30,0.025134649910233394
7129,229,2020-01-31,0.029722720925593457
7130,230,2020-01-01,0.01986028754772155
7131,230,2020-01-02,0.008853870522297132
7132,230,2020-01-03,0.056778490780602715
7133,230,2020-01-04,0.032125741207050605
7134,230,2020-01-05,0.03277556656648526
7135,230,2020-01-06,0.03647144829826984
7136,230,2020-01-07,0.010925188855495085
7137,230,2020-01-08,0.07615140930874828
7138,230,2020-01-09,0.02087563967183819
7139,230,2020-01-10,0.09572739826171715
7140,230,2020-01-11,0.0618958654861506
7141,230,2020-01-12,0.04979286816668021
7142,230,2020-01-13,0.02875477215498335
7143,230,2020-01-14,0.05426041751279344
7144,230,2020-01-15,0.08671107139956137
7145,230,2020-01-16,0.020794411501908864
7146,230,2020-01-17,0.18652695421438822
7147,230,2020-01-18,0.06490130777353587
7148,230,2020-01-19,0.038867679311185115
7149,230,2020-01-20,0.04833076110795224
7150,230,2020-01-21,0.05553299217501962
7151,230,2020-01-22,0.04684157799258116
7152,230,2020-01-23,0.03674220886470095
7153,230,2020-01-24,0.04716649067229848
7154,230,2020-01-25,0.05786153304632713
7155,230,2020-01-26,0.014864755097067662
7156,230,2020-01-27,0.029837814420707768
7157,230,2020-01-28,0.03774402296049603
7158,230,2020-01-29,0.039206130019223996
7159,230,2020-01-30,0.023150028429859474
7160,230,2020-01-31,0.036390220128340506
7161,231,2020-01-01,0.02900837089504185
7162,231,2020-01-02,0.026711740716892033
7163,231,2020-01-03,0.32412534878729343
7164,231,2020-01-04,0.07402876153681048
7165,231,2020-01-05,0.07891178364455893
7166,231,2020-01-06,0.08202403949345353
7167,231,2020-01-07,0.04939901266366173
7168,231,2020-01-08,0.0703584460184589
7169,231,2020-01-09,0.08930027902983473
7170,231,2020-01-10,0.04916291049581455
7171,231,2020-01-11,0.06527151749302425
7172,231,2020-01-12,0.07503756170852115
7173,231,2020-01-13,0.08509336767546682
7174,231,2020-01-14,0.07180725477570293
7175,231,2020-01-15,0.07181798669242327
7176,231,2020-01-16,0.0835587035844602
7177,231,2020-01-17,0.04073835587035845
7178,231,2020-01-18,0.07942691564713458
7179,231,2020-01-19,0.01771839450525864
7180,231,2020-01-20,0.07417900837089503
7181,231,2020-01-21,0.0641875939042713
7182,231,2020-01-22,0.060045074050225376
7183,231,2020-01-23,0.10419617943764757
7184,231,2020-01-24,0.11291049581455248
7185,231,2020-01-25,0.09982828933247478
7186,231,2020-01-26,0.08297918008156258
7187,231,2020-01-27,0.06689203691779351
7188,231,2020-01-28,0.020744795020390647
7189,231,2020-01-29,0.06932818201330758
7190,231,2020-01-30,0.10339128568362309
7191,231,2020-01-31,0.09720970165271518
7192,232,2020-01-01,0.03149591112482642
7193,232,2020-01-02,0.058954379468189065
7194,232,2020-01-03,0.127584477704058
7195,232,2020-01-04,0.17823252584477703
7196,232,2020-01-05,0.19747466954688062
7197,232,2020-01-06,0.09265545440518437
7198,232,2020-01-07,0.05277606336470709
7199,232,2020-01-08,0.2072596821478167
7200,232,2020-01-09,0.151847708686931
7201,232,2020-01-10,0.19928766136913026
7202,232,2020-01-11,0.20043203209381266
7203,232,2020-01-12,0.19933909376125084
7204,232,2020-01-13,0.1531720927840354
7205,232,2020-01-14,0.07551560973100858
7206,232,2020-01-15,0.16102196163143548
7207,232,2020-01-16,0.17101270380085376
7208,232,2020-01-17,0.17933832227536906
7209,232,2020-01-18,0.12524430386257265
7210,232,2020-01-19,0.1311140256133313
7211,232,2020-01-20,0.15356426477395463
7212,232,2020-01-21,0.14144550738054826
7213,232,2020-01-22,0.16720670678393254
7214,232,2020-01-23,0.18202566476366813
7215,232,2020-01-24,0.2718780537982821
7216,232,2020-01-25,0.21928200380599697
7217,232,2020-01-26,0.25729697063210416
7218,232,2020-01-27,0.1971660751941573
7219,232,2020-01-28,0.11657794579025871
7220,232,2020-01-29,0.19293576094224144
7221,232,2020-01-30,0.24603327675770195
7222,232,2020-01-31,0.2494921051278095
7223,233,2020-01-01,0.0
7224,233,2020-01-02,0.0
7225,233,2020-01-03,0.0
7226,233,2020-01-04,0.0
7227,233,2020-01-05,0.0
7228,233,2020-01-06,0.0
7229,233,2020-01-07,0.0
7230,233,2020-01-08,0.0
7231,233,2020-01-09,0.0
7232,233,2020-01-10,0.0
7233,233,2020-01-11,0.0
7234,233,2020-01-12,0.0
7235,233,2020-01-13,0.0
7236,233,2020-01-14,0.0
7237,233,2020-01-15,0.0
7238,233,2020-01-16,0.0
7239,233,2020-01-17,0.0
7240,233,2020-01-18,0.0
7241,233,2020-01-19,0.0
7242,233,2020-01-20,0.0
7243,233,2020-01-21,0.0
7244,233,2020-01-22,0.0
7245,233,2020-01-23,0.0
7246,233,2020-01-24,0.0
7247,233,2020-01-25,0.0
7248,233,2020-01-26,0.0
7249,233,2020-01-27,0.0
7250,233,2020-01-28,0.0
7251,233,2020-01-29,0.0
7252,233,2020-01-30,0.0
7253,233,2020-01-31,0.0
7254,234,2020-01-01,0.04554444860212755
7255,234,2020-01-02,0.05375884250102458
7256,234,2020-01-03,0.09755706420056663
7257,234,2020-01-04,0.11837814721761908
7258,234,2020-01-05,0.0836852515101299
7259,234,2020-01-06,0.057625487785321006
7260,234,2020-01-07,0.05008820227722243
7261,234,2020-01-08,0.10415887101085156
7262,234,2020-01-09,0.3007786746494182
7263,234,2020-01-10,0.0879706348782096
7264,234,2020-01-11,0.08326651342634665
7265,234,2020-01-12,0.08463854884980666
7266,234,2020-01-13,0.0930667664510611
7267,234,2020-01-14,0.05944298925535896
7268,234,2020-01-15,0.08027298159334295
7269,234,2020-01-16,0.0945100764419736
7270,234,2020-01-17,0.052529356212469486
7271,234,2020-01-18,0.0588549740738761
7272,234,2020-01-19,0.09882218777284796
7273,234,2020-01-20,0.07428591792733559
7274,234,2020-01-21,0.10899663227668788
7275,234,2020-01-22,0.07448192298782987
7276,234,2020-01-23,0.06942142869870459
7277,234,2020-01-24,0.09392206126049074
7278,234,2020-01-25,0.1371144491366868
7279,234,2020-01-26,0.09187291744623223
7280,234,2020-01-27,0.0862422266174872
7281,234,2020-01-28,0.09107107856239198
7282,234,2020-01-29,0.07362662817840025
7283,234,2020-01-30,0.06433420644678463
7284,234,2020-01-31,0.10167317047094669
7285,235,2020-01-01,0.017670067562023033
7286,235,2020-01-02,0.045223702325920656
7287,235,2020-01-03,0.138497588373132
7288,235,2020-01-04,0.11462749710513598
7289,235,2020-01-05,0.10597481696253545
7290,235,2020-01-06,0.10520893168120937
7291,235,2020-01-07,0.017688302925864128
7292,235,2020-01-08,0.08359090784758884
7293,235,2020-01-09,0.10460716467445315
7294,235,2020-01-10,0.11091660056347274
7295,235,2020-01-11,0.09964714570967477
7296,235,2020-01-12,0.04796812458400577
7297,235,2020-01-13,0.0699235026486866
7298,235,2020-01-14,0.0456248803304248
7299,235,2020-01-15,0.05546285912269664
7300,235,2020-01-16,0.10349480748014626
7301,235,2020-01-17,0.08283414024818331
7302,235,2020-01-18,0.10374098489200105
7303,235,2020-01-19,0.06851937963292214
7304,235,2020-01-20,0.03937926821484906
7305,235,2020-01-21,0.0859341521011698
7306,235,2020-01-22,0.11563044211639634
7307,235,2020-01-23,0.14839939093884771
7308,235,2020-01-24,0.13064726423953973
7309,235,2020-01-25,0.16551327990371725
7310,235,2020-01-26,0.1378046445471703
7311,235,2020-01-27,0.11966957520719934
7312,235,2020-01-28,0.07650646899532262
7313,235,2020-01-29,0.05859022402144479
7314,235,2020-01-30,0.08954475414170703
7315,235,2020-01-31,0.15624971507243998
7316,236,2020-01-01,0.0
7317,236,2020-01-02,0.0
7318,236,2020-01-03,0.0
7319,236,2020-01-04,0.0
7320,236,2020-01-05,0.0
7321,236,2020-01-06,0.0
7322,236,2020-01-07,0.0
7323,236,2020-01-08,0.0
7324,236,2020-01-09,0.0
7325,236,2020-01-10,0.0
7326,236,2020-01-11,0.0
7327,236,2020-01-12,0.0
7328,236,2020-01-13,0.0
7329,236,2020-01-14,0.0
7330,236,2020-01-15,0.0
7331,236,2020-01-16,0.0
7332,236,2020-01-17,0.0
7333,236,2020-01-18,0.0
7334,236,2020-01-19,0.0
7335,236,2020-01-20,0.0
7336,236,2020-01-21,0.0
7337,236,2020-01-22,0.0
7338,236,2020-01-23,0.0
7339,236,2020-01-24,0.0
7340,236,2020-01-25,0.0
7341,236,2020-01-26,0.0
7342,236,2020-01-27,0.0
7343,236,2020-01-28,0.0
7344,236,2020-01-29,0.0
7345,236,2020-01-30,0.0
7346,236,2020-01-31,0.0
7347,237,2020-01-01,0.0
7348,237,2020-01-02,0.0
7349,237,2020-01-03,0.0
7350,237,2020-01-04,0.0
7351,237,2020-01-05,0.0
7352,237,2020-01-06,0.0
7353,237,2020-01-07,0.0
7354,237,2020-01-08,0.0
7355,237,2020-01-09,0.0
7356,237,2020-01-10,0.0
7357,237,2020-01-11,0.0
7358,237,2020-01-12,0.0
7359,237,2020-01-13,0.0
7360,237,2020-01-14,0.0
7361,237,2020-01-15,0.0
7362,237,2020-01-16,0.0
7363,237,2020-01-17,0.0
7364,237,2020-01-18,0.0
7365,237,2020-01-19,0.0
7366,237,2020-01-20,0.0
7367,237,2020-01-21,0.0
7368,237,2020-01-22,0.0
7369,237,2020-01-23,0.0
7370,237,2020-01-24,0.0
7371,237,2020-01-25,0.0
7372,237,2020-01-26,0.0
7373,237,2020-01-27,0.0
7374,237,2020-01-28,0.0
7375,237,2020-01-29,0.0
7376,237,2020-01-30,0.0
7377,237,2020-01-31,0.0
7378,238,2020-01-01,0.022764354648337152
7379,238,2020-01-02,0.06272998680830383
7380,238,2020-01-03,0.09399951399014095
7381,238,2020-01-04,0.3785148927306811
7382,238,2020-01-05,0.07407310976879816
7383,238,2020-01-06,0.03684128306602791
7384,238,2020-01-07,0.35128098312851486
7385,238,2020-01-08,0.039835450947719224
7386,238,2020-01-09,0.059110949107824766
7387,238,2020-01-10,0.08224848989793793
7388,238,2020-01-11,0.06824967020759563
7389,238,2020-01-12,0.08575036450739429
7390,238,2020-01-13,0.097193293063945
7391,238,2020-01-14,0.07128723182670277
7392,238,2020-01-15,0.09798739845865445
7393,238,2020-01-16,0.06879643129903493
7394,238,2020-01-17,0.054268208012219675
7395,238,2020-01-18,0.05294035964729571
7396,238,2020-01-19,0.06062105116989516
7397,238,2020-01-20,0.06431819759772268
7398,238,2020-01-21,0.05700635284315768
7399,238,2020-01-22,0.11458550302020412
7400,238,2020-01-23,0.1039236617371381
7401,238,2020-01-24,0.09899847254044296
7402,238,2020-01-25,0.13442511976671528
7403,238,2020-01-26,0.0907276261889884
7404,238,2020-01-27,0.09240262445323892
7405,238,2020-01-28,0.07410782475873083
7406,238,2020-01-29,0.07039332083593695
7407,238,2020-01-30,0.09505832118308684
7408,238,2020-01-31,0.14658404499062694
7409,239,2020-01-01,0.017005329951855174
7410,239,2020-01-02,0.030809595975216236
7411,239,2020-01-03,0.15775935834390045
7412,239,2020-01-04,0.1119753811894968
7413,239,2020-01-05,0.11358879988453491
7414,239,2020-01-06,0.08529469375972948
7415,239,2020-01-07,0.05053660347013887
7416,239,2020-01-08,0.13732100330931246
7417,239,2020-01-09,0.13583645192218477
7418,239,2020-01-10,0.09549067516159959
7419,239,2020-01-11,0.10312992917452757
7420,239,2020-01-12,0.10499592779307004
7421,239,2020-01-13,0.08443386014288808
7422,239,2020-01-14,0.07033577665749131
7423,239,2020-01-15,0.13851689192672087
7424,239,2020-01-16,0.10889287518428024
7425,239,2020-01-17,0.08658336683883339
7426,239,2020-01-18,0.11599604119630098
7427,239,2020-01-19,0.06085114279528655
7428,239,2020-01-20,0.12123836328209571
7429,239,2020-01-21,0.0803204156743884
7430,239,2020-01-22,0.13481582284353447
7431,239,2020-01-23,0.11768678027608531
7432,239,2020-01-24,0.14447056155218094
7433,239,2020-01-25,0.1898937102444355
7434,239,2020-01-26,0.17231105475314176
7435,239,2020-01-27,0.10640315879545148
7436,239,2020-01-28,0.08859369684223549
7437,239,2020-01-29,0.0971040938566377
7438,239,2020-01-30,0.15888823596119547
7439,239,2020-01-31,0.17208940298353592
7440,240,2020-01-01,0.10126033774080127
7441,240,2020-01-02,0.07535408309810332
7442,240,2020-01-03,0.1044545139404744
7443,240,2020-01-04,0.1012417669489427
7444,240,2020-01-05,0.045547962165106724
7445,240,2020-01-06,0.0791858564849205
7446,240,2020-01-07,0.0817857673451196
7447,240,2020-01-08,0.08590229287376812
7448,240,2020-01-09,0.09755236963304115
7449,240,2020-01-10,0.11448274154409945
7450,240,2020-01-11,0.07716783043628982
7451,240,2020-01-12,0.0809624622393899
7452,240,2020-01-13,0.07027806665676224
7453,240,2020-01-14,0.06744911603030752
7454,240,2020-01-15,0.08039295795572723
7455,240,2020-01-16,0.08634180161442084
7456,240,2020-01-17,0.08020725003714159
7457,240,2020-01-18,0.06287451096914773
7458,240,2020-01-19,0.06800004952211162
7459,240,2020-01-20,0.07649309166542861
7460,240,2020-01-21,0.08668226613182788
7461,240,2020-01-22,0.07004902689050661
7462,240,2020-01-23,0.09417867577873519
7463,240,2020-01-24,0.10555638092408261
7464,240,2020-01-25,0.1342730154013767
7465,240,2020-01-26,0.11745406824146983
7466,240,2020-01-27,0.11773263011934827
7467,240,2020-01-28,0.08704749170504629
7468,240,2020-01-29,0.07025949586490368
7469,240,2020-01-30,0.10988956569108106
7470,240,2020-01-31,0.10186698360818104
7471,241,2020-01-01,0.008986570630406246
7472,241,2020-01-02,0.023577126316852343
7473,241,2020-01-03,0.3839543154611648
7474,241,2020-01-04,0.04508431220759989
7475,241,2020-01-05,0.06486374294593472
7476,241,2020-01-06,0.06113336250322552
7477,241,2020-01-07,0.04053493094588984
7478,241,2020-01-08,0.06913264447511024
7479,241,2020-01-09,0.0710258826697183
7480,241,2020-01-10,0.12437312779778532
7481,241,2020-01-11,0.022971290094577768
7482,241,2020-01-12,0.2503001133138119
7483,241,2020-01-13,0.04392312611490693
7484,241,2020-01-14,0.05780687287536602
7485,241,2020-01-15,0.06325378928118654
7486,241,2020-01-16,0.07147745503909889
7487,241,2020-01-17,0.05330236837086152
7488,241,2020-01-18,0.0759651307596513
7489,241,2020-01-19,0.044629935040893944
7490,241,2020-01-20,0.07406908776771791
7491,241,2020-01-21,0.07287985370177151
7492,241,2020-01-22,0.060701423715122334
7493,241,2020-01-23,0.0715728181481606
7494,241,2020-01-24,0.07819213983597545
7495,241,2020-01-25,0.06863339055119877
7496,241,2020-01-26,0.08752089574007382
7497,241,2020-01-27,0.08335296691461075
7498,241,2020-01-28,0.060836053986738914
7499,241,2020-01-29,0.04224866211167582
7500,241,2020-01-30,0.03804988051563394
7501,241,2020-01-31,0.03743282510405798
7502,242,2020-01-01,0.011226486079759216
7503,242,2020-01-02,0.023416102332580884
7504,242,2020-01-03,0.044514672686230244
7505,242,2020-01-04,0.08093303235515424
7506,242,2020-01-05,0.07157261098570354
7507,242,2020-01-06,0.07774266365688487
7508,242,2020-01-07,0.058630549285176824
7509,242,2020-01-08,0.07521444695259594
7510,242,2020-01-09,0.051587659894657634
7511,242,2020-01-10,0.05531978931527464
7512,242,2020-01-11,0.04755455229495861
7513,242,2020-01-12,0.07873589164785554
7514,242,2020-01-13,0.0509556057185854
7515,242,2020-01-14,0.05711060948081263
7516,242,2020-01-15,0.05489841986455982
7517,242,2020-01-16,0.03376975169300225
7518,242,2020-01-17,0.06182091798344619
7519,242,2020-01-18,0.0419262603461249
7520,242,2020-01-19,0.043581640331076
7521,242,2020-01-20,0.11220466516177575
7522,242,2020-01-21,0.07030850263355908
7523,242,2020-01-22,0.07006772009029345
7524,242,2020-01-23,0.11554552294958614
7525,242,2020-01-24,0.12665161775771258
7526,242,2020-01-25,0.07545522949586154
7527,242,2020-01-26,0.1180436418359669
7528,242,2020-01-27,0.07723100075244545
7529,242,2020-01-28,0.06260346124905945
7530,242,2020-01-29,0.07960872836719339
7531,242,2020-01-30,0.07951843491346877
7532,242,2020-01-31,0.10398796087283672
7533,243,2020-01-01,0.014140995055837914
7534,243,2020-01-02,0.018704836980949418
7535,243,2020-01-03,0.04508522629049546
7536,243,2020-01-04,0.04432458596964353
7537,243,2020-01-05,0.0798672336894513
7538,243,2020-01-06,0.09207205338312069
7539,243,2020-01-07,0.015454828337309408
7540,243,2020-01-08,0.06973688759810531
7541,243,2020-01-09,0.07392040936279086
7542,243,2020-01-10,0.038758081803409054
7543,243,2020-01-11,0.088407150019016
7544,243,2020-01-12,0.06403208519171594
7545,243,2020-01-13,0.0445666078899146
7546,243,2020-01-14,0.058396431905404
7547,243,2020-01-15,0.0754416900044947
7548,243,2020-01-16,0.08740448777789304
7549,243,2020-01-17,0.08007468104968364
7550,243,2020-01-18,0.08073159769041938
7551,243,2020-01-19,0.028766033952217957
7552,243,2020-01-20,0.03460913459876223
7553,243,2020-01-21,0.0461916122117346
7554,243,2020-01-22,0.039968191404764375
7555,243,2020-01-23,0.08896034297963558
7556,243,2020-01-24,0.044912353490301836
7557,243,2020-01-25,0.11447636828821355
7558,243,2020-01-26,0.10648964491926842
7559,243,2020-01-27,0.046157037651695876
7560,243,2020-01-28,0.07077412439926702
7561,243,2020-01-29,0.10106143899318881
7562,243,2020-01-30,0.09348961034470837
7563,243,2020-01-31,0.08128479065103895
7564,244,2020-01-01,0.014405826594548277
7565,244,2020-01-02,0.030971634623966873
7566,244,2020-01-03,0.09120119959299523
7567,244,2020-01-04,0.09046930505721273
7568,244,2020-01-05,0.0937182027526375
7569,244,2020-01-06,0.06902122494153769
7570,244,2020-01-07,0.030052303682679093
7571,244,2020-01-08,0.06272871704243203
7572,244,2020-01-09,0.10959674396187007
7573,244,2020-01-10,0.09731519662971493
7574,244,2020-01-11,0.09794891019118514
7575,244,2020-01-12,0.09071922026455309
7576,244,2020-01-13,0.05840875417269142
7577,244,2020-01-14,0.042164265695567575
7578,244,2020-01-15,0.06881593744979382
7579,244,2020-01-16,0.05615059176350882
7580,244,2020-01-17,0.11977186311787073
7581,244,2020-01-18,0.34897981042146414
7582,244,2020-01-19,0.04107534943501312
7583,244,2020-01-20,0.027338938574412257
7584,244,2020-01-21,0.06199682250664953
7585,244,2020-01-22,0.11010549991967011
7586,244,2020-01-23,0.13963119655831058
7587,244,2020-01-24,0.12034309787750586
7588,244,2020-01-25,0.14330852032346167
7589,244,2020-01-26,0.10142987200771166
7590,244,2020-01-27,0.0922544136810725
7591,244,2020-01-28,0.045029365036862494
7592,244,2020-01-29,0.07244863349934844
7593,244,2020-01-30,0.07459968939109944
7594,244,2020-01-31,0.10848105107195773
7595,245,2020-01-01,0.0027219430485762143
7596,245,2020-01-02,0.0
